Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date,Country
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,43,-7,104,68,2/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,90,40,41,25,101,35,2/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,100,30,45,23,114,46,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,50,0,33,-4,74,45,2/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,East,New York,250,120,95,100,232,37,2/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,East,New York,260,130,99,105,243,39,2/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,East,New York,200,90,77,79,189,33,2/1/2010,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,560,280,228,264,580,88,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,50,-190,121,-203,61,143,2/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,East,New York,610,250,258,245,645,142,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,380,110,240,131,495,124,2/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,140,-80,213,-120,180,87,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,140,70,65,65,174,44,2/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,110,50,56,41,137,40,2/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,100,40,49,35,112,28,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,180,40,86,42,193,65,2/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,130,10,65,2,155,88,2/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,110,60,38,34,94,22,2/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,140,70,47,44,115,24,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,80,0,43,-7,104,68,2/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,70,10,35,8,82,39,2/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,20,18,10,45,17,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,60,20,28,5,63,30,2/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,50,0,30,-7,68,45,2/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,140,50,45,24,114,45,2/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,120,-20,84,-31,102,49,2/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,170,70,86,70,206,50,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,40,30,22,17,56,17,2/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,170,70,80,63,200,57,2/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,110,20,53,11,118,54,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,210,40,92,15,220,113,2/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,120,50,44,29,100,27,2/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,100,50,32,29,80,19,2/1/2010,USA
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,160,60,75,58,189,56,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,200,100,99,106,243,38,2/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,160,90,77,80,189,32,2/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,130,50,60,33,140,47,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,120,50,52,38,128,38,2/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,South,Texas,580,240,213,164,465,88,2/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,230,100,83,68,190,39,2/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,90,30,42,38,103,23,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,100,40,49,35,112,28,2/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,110,50,50,48,123,25,2/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,80,30,41,24,101,36,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,100,40,45,24,114,45,2/1/2010,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,80,-30,84,-31,102,49,2/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Utah,70,10,43,-7,104,68,2/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Utah,50,10,35,9,82,38,2/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Utah,40,10,30,-6,68,44,2/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,West,Utah,200,70,75,46,165,44,2/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Utah,160,70,55,30,130,45,2/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,240,80,86,41,193,66,2/1/2010,USA
4,Espresso,Caffe Latte,Regular,Major Market,West,California,430,150,228,142,457,87,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,270,30,121,26,290,143,2/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,520,200,234,202,545,109,2/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,200,100,95,100,232,37,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,400,160,213,164,465,88,2/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,West,California,160,60,83,68,190,39,2/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,West,California,160,90,99,106,243,38,2/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,West,California,120,60,77,80,189,32,2/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,West,California,120,50,75,58,189,56,2/1/2010,USA
1,Coffee,Amaretto,Regular,Major Market,West,California,160,-20,104,-27,132,55,2/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,West,California,800,360,258,245,645,142,2/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,150,-110,148,-117,122,91,2/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,31,43,12,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,40,20,18,10,45,17,2/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,40,20,19,11,47,17,2/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,70,20,28,6,63,29,2/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,250,40,121,26,290,143,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,310,120,148,115,354,91,2/1/2010,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,220,110,104,94,254,56,2/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,370,150,234,202,545,109,2/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,310,100,228,142,457,87,2/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-220,240,-342,23,125,2/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Nevada,90,10,33,-5,74,46,2/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,120,20,59,18,132,55,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,130,50,60,33,140,47,2/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,320,100,170,99,340,71,2/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,160,70,52,38,128,38,2/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,70,50,33,28,81,20,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,80,30,44,30,100,26,2/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,30,20,22,17,56,17,2/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,130,50,80,62,200,58,2/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Oregon,140,60,86,71,206,49,2/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,160,40,54,-4,129,79,2/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Oregon,190,50,65,25,155,65,2/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,100,40,48,35,110,27,2/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,110,20,53,12,118,53,2/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,140,60,70,41,154,43,2/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,270,60,92,15,220,113,2/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,280,120,130,121,325,74,2/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,80,50,38,34,94,22,2/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Washington,110,40,65,66,174,43,2/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Washington,90,40,56,41,137,40,2/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Washington,100,10,65,3,155,87,2/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Washington,170,70,58,44,142,40,2/1/2010,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,220,100,87,90,213,36,3/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,200,90,84,69,193,40,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,240,110,95,101,234,38,3/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,80,30,43,29,98,26,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,230,110,81,84,198,33,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,210,80,72,54,180,54,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,280,100,162,94,325,69,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,110,20,52,-4,125,77,3/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,110,40,57,31,134,46,3/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,110,20,58,16,129,55,3/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,110,30,62,32,135,41,3/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,380,140,154,119,367,94,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,280,120,109,102,267,56,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,660,260,243,211,567,113,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,560,200,239,148,478,91,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,180,90,87,91,213,35,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,160,60,84,70,193,39,3/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,200,100,95,102,234,37,3/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,170,80,81,84,198,33,3/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,150,40,72,53,180,55,3/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,40,20,18,10,45,17,3/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,60,20,28,6,63,29,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,50,20,23,12,54,19,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,40,20,16,9,41,16,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,32,43,11,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,490,210,243,212,567,112,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,230,110,109,102,267,56,3/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,420,140,239,148,478,91,3/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,480,160,245,175,546,126,3/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,190,40,85,39,189,65,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,170,60,74,45,163,44,3/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,60,0,33,-4,75,46,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,140,70,49,47,121,25,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,130,60,48,45,118,25,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,90,10,44,-6,107,69,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,90,-10,88,-32,106,50,3/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,70,10,36,11,85,38,3/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,60,0,33,-3,75,45,3/1/2010,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,140,50,57,32,134,45,3/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,120,40,49,35,121,37,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,130,20,52,-4,125,77,3/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,180,60,84,68,210,58,3/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,180,70,89,74,214,51,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,150,40,58,15,129,56,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,380,130,162,94,325,69,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,40,30,21,15,53,17,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,60,40,32,28,79,19,3/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,120,30,54,13,120,53,3/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,230,30,95,17,227,115,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,190,70,80,55,188,53,3/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,110,40,52,38,129,39,3/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,130,10,63,1,150,86,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,130,60,49,34,112,29,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,180,60,71,41,155,43,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,140,70,62,63,167,42,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,100,50,49,47,121,25,3/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,130,60,49,47,121,25,3/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,60,30,25,18,62,19,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,120,40,53,26,124,45,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,140,10,63,0,150,87,3/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,290,130,123,114,309,72,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,140,40,85,39,189,65,3/1/2010,USA
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,120,50,74,46,163,43,3/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,East,Florida,80,40,33,27,81,21,3/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,East,Florida,130,60,49,47,121,25,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,180,70,80,54,188,54,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,220,30,95,17,227,115,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,200,80,89,74,214,51,3/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,East,Florida,190,70,84,67,210,59,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,80,30,49,35,112,28,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,90,20,54,12,120,54,3/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,120,50,71,40,155,44,3/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,80,40,32,28,79,19,3/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,50,20,21,15,53,17,3/1/2010,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,310,100,162,94,325,69,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,120,20,52,-4,125,77,3/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,460,360,72,366,492,54,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,100,30,58,16,129,55,3/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,40,20,18,11,45,16,3/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,32,43,11,3/1/2010,USA
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,70,0,33,-4,75,46,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,44,-7,107,70,3/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,100,40,43,29,107,35,3/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,110,40,47,26,119,46,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,50,0,33,-3,75,45,3/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,East,New York,250,120,95,102,234,37,3/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,East,New York,230,110,87,91,213,35,3/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,East,New York,210,100,81,83,198,34,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,60,-190,125,-208,63,146,3/1/2010,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,510,210,239,194,523,90,3/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,East,New York,640,270,270,259,675,146,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,400,130,245,141,513,127,3/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,140,-80,214,-119,182,87,3/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,120,0,63,1,150,86,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,140,70,62,63,167,42,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,110,50,52,38,129,39,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,100,40,48,34,110,28,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,180,40,85,39,189,65,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,150,70,49,47,121,25,3/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,100,50,33,29,82,20,3/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,60,10,33,-3,75,45,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,90,10,44,-7,107,70,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,70,10,36,11,85,38,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,20,18,10,45,17,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,60,20,28,5,63,30,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,130,-20,88,-33,106,51,3/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,140,50,47,26,119,46,3/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,180,80,89,74,214,51,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,40,30,21,15,53,17,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,180,70,84,68,210,58,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,110,20,54,13,120,53,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,220,30,95,17,227,115,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,90,40,32,27,79,20,3/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,120,50,43,29,98,26,3/1/2010,USA
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,150,50,72,54,180,54,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,180,90,87,91,213,35,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,170,90,81,84,198,33,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,130,50,57,31,134,46,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,110,40,49,35,121,37,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,240,110,84,70,193,39,3/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,South,Texas,580,240,214,166,467,87,3/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,110,50,48,45,118,25,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,100,40,48,34,110,28,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,110,50,49,47,121,25,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,230,70,85,38,189,66,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,90,40,43,28,107,36,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,100,30,47,26,119,46,3/1/2010,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,90,-20,88,-32,106,50,3/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Utah,70,10,44,-7,107,70,3/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Utah,50,10,36,10,85,39,3/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Utah,50,10,33,-4,75,46,3/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,West,Utah,200,70,74,45,163,44,3/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Utah,150,60,53,26,124,45,3/1/2010,USA
4,Espresso,Caffe Latte,Regular,Major Market,West,California,450,150,239,149,478,90,3/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,280,30,125,27,298,146,3/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,540,210,243,211,567,113,3/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,150,-120,154,-121,127,94,3/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,200,100,95,101,234,38,3/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,410,170,214,165,467,88,3/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,West,California,160,60,84,69,193,40,3/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,West,California,140,80,87,91,213,35,3/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,West,California,130,70,81,84,198,33,3/1/2010,USA
